,cat1,cat10,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,favorite_count,hour,image,level,nadj,nadv,nemoji,nlevel,nword,orginal,padj,padv,pemoji,plevel,pnoun,punc1,punc2,punc3,pword,question,result,retweets_count,sarcasm,sentiment,tweet_id,url,user_name
0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1155575657402961920,1,THEJEROMEOWEN
1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175106,0,0,1155459426243043328,0,THEJEROMEOWEN
2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1126969730307448832,0,rabrakha14
3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,0,-1,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,-1,1155277550794338304,0,RS_Aloha
4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1155188179395207168,0,RS_Aloha
5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,2179,0,-1,1154962871765393408,0,preciselyizzy
6,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,5,1,0,1,1,0,0,0,3,0,0,6772,0,1,1154962830522802176,0,preciselyizzy
7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,2,1,0,1,1,0,0,0,2,0,0,591,0,1,1125387199409741824,0,thefireistarted
8,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,981,0,1,1122916359837552640,0,thefireistarted
9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,2,0,1,0,1,1,0,0,0,1,1155661366323232768,0,amyjacy33
10,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155595280810676224,0,amyjacy33
11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,59,0,1,1155788478287888384,0,_alister_
12,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155760795290148864,0,_alister_
13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,16966,0,-1,1094749359764324352,0,TheMrOstrich
14,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5370,0,0,1086224632984805376,0,TheMrOstrich
15,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1154861850015784960,1,DorothyPearce
16,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,2,1,2,1,0,1,5,0,0,0,2,0,0,0,0,1,1154861204524949504,1,DorothyPearce
17,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78609,0,0,1155711410594205696,0,griseldaaaa__
18,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1155490417103626240,0,griseldaaaa__
19,0,0,0,0,0,0,0,0,0,1,11,5,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1155348297856540672,0,j_k_seriously
20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1155320532654534656,0,j_k_seriously
21,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1154893432843841536,1,EvanaSalierno
22,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1154893219630592000,0,EvanaSalierno
23,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,1155529395433611264,0,Nengi_J
24,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,1,1,0,1,1,0,2,0,2,1,0,73,0,1,1155523268448784384,0,Nengi_J
25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,1155655868366708736,0,brittanylegacy_
26,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,31718,0,1,1155600613683736576,0,brittanylegacy_
27,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1155669101156687872,1,WebMusicStar
28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,1,0,1,0,0,0,0,2,0,0,1,0,1,1155669098031996928,1,WebMusicStar
29,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1155519564312195072,0,getonYOknees_x
30,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1155519512894160896,1,getonYOknees_x
31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1154953266326900736,0,JordanRosass
32,1,0,0,1,0,0,0,0,0,0,8,22,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1154886892078424064,1,JordanRosass
33,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1155660310499475456,0,mavencaIor
34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83573,0,0,1155660269495959552,1,mavencaIor
35,0,0,0,0,0,1,0,0,0,1,0,9,0,0,1,-1,0,-1,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,-1,1155768986354647040,0,high_pao
36,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,2,1,0,1,0,1,4,0,0,0,2,0,0,1,0,1,1155193293292146688,1,high_pao
37,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,1,0,1,4,0,0,0,1,0,0,1,0,1,1154830009787473920,0,imamywest
38,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1153814995521531904,1,imamywest
39,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,980111530078490624,1,reality_autism
40,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979930043462930432,1,reality_autism
41,0,0,0,0,0,0,1,0,0,0,5,10,0,0,1,-1,0,-1,2,1,0,0,0,0,1,0,0,1,2,0,0,3,0,-1,1155789566382448640,1,The_Autism_Dad
42,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1155714568233971712,1,The_Autism_Dad
43,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,944,0,-1,1155768529536397312,0,spicyheza
44,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,-1,0,-1,0,0,0,0,0,0,0,5,0,3,0,0,0,19104,0,-1,1155767646643720192,0,spicyheza
45,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,89977,0,0,1155789521566523392,1,cremedelabev
46,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30215,0,0,1155660606697037824,0,cremedelabev
47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1154931219706056704,0,MrDerryDude
48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1154929844314132480,0,MrDerryDude
49,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1155796954267430912,0,Tamacchii
50,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287,0,0,1155796705348083712,0,Tamacchii
51,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,2,1,0,246,0,1,1136043726650785792,0,missloopy
52,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126012643561463808,0,missloopy
53,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,210,0,0,1140351356131262464,0,LadyLagartha
54,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138284670523772928,1,LadyLagartha
55,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,0,0,0,0,1,1155211721923018752,1,BlindHeartNSoul
56,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154337485494861824,0,BlindHeartNSoul
57,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,1,2,1,0,1,2,1,0,0,2,0,0,0,0,1,1155799357574152192,1,ReadEatWriteRun
58,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1155785789080387584,0,ReadEatWriteRun
59,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27460,0,0,1155771220039741440,0,pr0llyAsh
60,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,3,1,0,1,1,1,0,0,3,0,0,296,0,1,1155769753132253184,0,pr0llyAsh
61,0,0,0,0,0,1,0,0,0,0,36,11,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,49,0,1,1155801351261184000,0,TMXO__
62,0,0,0,0,0,1,0,0,0,2,50,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26,0,0,1155747933339443200,0,TMXO__
63,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,0,1061436956951932928,0,aribillboard
64,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1155570519183433728,0,kittynorville
65,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155566024420450304,0,kittynorville
66,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1154870713087483904,0,Ath3lst
67,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1153660178463461376,0,Ath3lst
68,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1155396164860174336,0,ShamaelAlDoss
69,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155394239846633472,0,ShamaelAlDoss
70,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1155458762871672832,1,amarieeee90
71,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1155096317296816128,1,amarieeee90
72,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1154921351330902016,0,laceywilsonn
73,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1154921333031088128,0,laceywilsonn
74,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1143612549000323072,0,gloriaolajide
75,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,0,0,1143435934530265088,1,gloriaolajide
76,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1155663863339245568,0,redd_kiki
77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155654922106560512,1,redd_kiki
78,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138144387232337920,0,bexeyswn
79,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,1129035405595172864,0,bexeyswn
80,0,0,0,0,0,0,0,0,0,1,13,11,0,0,1,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,14,0,-1,1154352153063915520,1,nayhdamsappari
81,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,2,1,0,1,0,1,2,0,0,0,2,0,0,12,0,1,1154349946516070400,1,nayhdamsappari
82,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,1,1,4,1,0,1,2,0,0,0,1,0,0,0,0,1,1155589147991711744,1,Feel_No_Stress
83,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1155588597422198784,0,Feel_No_Stress
84,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1155738584135032832,1,stephaniearee
85,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,0,1,1,0,1,2,0,0,0,2,0,0,352,0,1,1155565577164845056,0,stephaniearee
86,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1155652456786923520,0,Em_Finz
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1155643260364304384,0,Em_Finz
88,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,-1,0,-1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,1154823179413721088,0,LN111
89,0,0,0,0,0,0,0,0,0,0,2,12,1,0,1,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1154734736914468864,0,LN111
90,0,0,0,0,0,0,0,0,0,1,1,22,0,0,0,-1,0,-1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,-1,1109224609600151552,0,KatBMackey
91,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,47,0,0,1109222989294432256,0,KatBMackey
92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1001,0,1,1155639492759445504,0,vtaminhyuk
93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,379,0,0,1155639073823952896,0,vtaminhyuk
94,0,0,0,0,0,0,0,0,0,1,0,18,0,0,1,-1,0,-1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,-1,1154827872416215040,0,savannah__blue
95,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,0,2,0,0,0,0,1,1154453168178249728,1,savannah__blue
96,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,2,0,0,1,0,1,1155560156475867136,1,ItsLeoLam
97,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1154862554944069632,1,ItsLeoLam
98,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1155312169866518528,1,Fallen_Woman
99,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1155153434238046208,0,Fallen_Woman
100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1155633475569049600,0,EllieM72
101,0,0,2,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1155616112438120448,1,EllieM72
102,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155146870722895872,0,kayleighorviss
103,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1154852190458195968,0,kayleighorviss
104,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3,0,1,1155606780094877696,0,youngjewmarie03
105,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,39537,0,1,1155604582141222912,0,youngjewmarie03
106,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096184361945313280,1,KatlynnAmador
107,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096184135876517888,1,KatlynnAmador
108,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,1,1,1,1,0,2,0,0,1,0,0,0,0,1,1154500751613452288,0,Amna_Y_Arshad
109,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,1,0,0,0,0,1154479896544108544,0,Amna_Y_Arshad
110,0,0,0,0,0,0,0,0,0,0,150,20,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,28,0,0,1155568937704275968,0,ZaynForHero
111,0,1,0,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,0,2,0,0,0,0,1,1155558499155357696,0,ZaynForHero
112,0,0,0,0,0,0,0,0,0,0,150,20,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,28,0,0,1155568937704275968,0,ZaynForHero
113,0,1,0,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,0,2,0,0,0,0,1,1155558499155357696,0,ZaynForHero
114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,0,-1,1119396291719647232,0,DefoNKT
115,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1118840632011784192,0,DefoNKT
116,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1155139051416170496,1,L4MENT_TV
117,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1153695370045796352,0,L4MENT_TV
118,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1155795914193276928,0,OMGgemma
119,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,4,1,3,1,0,1,3,1,0,0,4,0,0,0,0,1,1155795749789216768,0,OMGgemma
120,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120151,0,0,1154881460823887872,0,LucyLexisLawton
121,0,0,0,0,0,0,0,0,0,2,1,14,0,0,3,-1,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,1154753747307905024,1,LucyLexisLawton
122,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1154122469462159360,0,meganvansertima
123,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153448845969436672,1,meganvansertima
124,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,3,1,2,1,0,1,0,4,0,0,3,0,0,0,0,1,1119276556914954240,1,ericmccar95
125,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,1,1,1,1,0,1,3,2,0,0,1,0,0,0,0,1,1119274855986233344,1,ericmccar95
126,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175113,0,0,1155459279840636928,0,samilaquino
127,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,0,0,1154956368287129600,0,samilaquino
128,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,1085237541354250240,0,lukes_phanguin
129,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1412,0,0,1078360216473923584,0,lukes_phanguin
130,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,2578,0,0,1154913172806983680,0,mlchaeiiapena
131,0,2,2,1,0,0,0,0,0,0,2,17,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,1,1151909661609644032,0,mlchaeiiapena
132,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,64247,0,1,1155793657229905920,1,MaffiLu
133,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,1155792729902764032,0,MaffiLu
134,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,-1,0,-1,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,-1,1125339740390162432,1,Chris_a_Burden
135,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,1,1,1,0,1,0,1,0,0,2,0,0,0,0,1,1099034791280807936,1,Chris_a_Burden
136,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,832515806047137792,0,Jarvis05627946
137,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,832515481026322432,0,Jarvis05627946
138,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8,0,-1,1155790519617884160,0,Ebonafied
139,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1155790499632025600,0,Ebonafied
140,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,261,0,0,1155618589572923392,1,homegrrrl_
141,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12441,0,0,1155618440394108928,1,homegrrrl_
142,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,1154855210914893824,0,DawnMurphy_
143,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,128,0,0,1154855022171250688,0,DawnMurphy_
144,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1155715827775131648,0,mel_med_larson
145,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155693676460253184,1,mel_med_larson
146,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,2,1,1,1,0,1,0,0,0,2,2,0,0,0,0,1,1155673096893976576,1,officiaIvernon
147,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155671621165826048,0,officiaIvernon
148,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-1,0,-1,0,0,0,0,0,0,3,0,7,0,0,1,0,103743,0,-1,1155212254679371776,0,MejiaCameron
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1154913234081599488,0,MejiaCameron
150,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1154948923628244992,0,stephadizzzle
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,49142,0,-1,1154915690383433728,0,stephadizzzle
152,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,0,-1,3,0,0,0,0,0,1,0,0,0,3,0,0,52,0,-1,1155713868460482560,0,AyoCHELSSSSS
153,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1155713760213917696,1,AyoCHELSSSSS
154,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,1155606258554216448,0,Trudski2012
155,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,1,1,1,0,1,1,0,0,0,3,0,0,0,0,1,1155599456772984832,0,Trudski2012
