0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.047619047619047616,0,0,0,0,1
0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,23,0.045454545454545456,1,0,-1,0,1
0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2,0,0,0,0,0,0,1,1,0,0,0,23,0.041666666666666664,0,1,0,1,1
0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,1,1,0,12,1,23,0.03571428571428571,0,3,0,1,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,0,0,0,0,0,0,-1,0,-1,17,0,23,0.0,2,0,-1,0,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,1,1,0,0,0,23,0.0,0,1,0,1,1
0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0.0,0,0,0,0,1
0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,1,1,0,1,0,23,0.0,0,2,0,1,1
0,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,3,0,0,0,1,1,0,0,0,23,0.0,0,1,0,1,1
1,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,-1,0,0,3,0,23,0.0,0,0,0,0,1
0,1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,23,0.05,0,0,0,1,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,3,23,0.0,0,0,0,0,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,-1,0,-1,0,0,23,0.0,0,0,-1,0,1
0,0,0,1,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,-1,0,-1,1,1,23,0.0,0,0,-1,0,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.0,0,0,0,0,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,-1,0,-1,2,0,23,0.0,1,0,-1,0,1
1,1,0,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,1,1,0,0,0,23,0.0,0,0,0,1,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0.0,0,0,0,0,1
0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,-1,0,-1,1,0,23,0.0,0,0,-1,0,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,7,0,23,0.0,0,1,0,1,1
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,1,1,0,0,0,23,0.0625,0,1,0,1,1
0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,23,0.0,1,0,-1,0,1
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0.0,0,0,0,0,1
1,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,22,0.058823529411764705,0,1,0,1,1
1,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,4,0,22,0.058823529411764705,0,1,0,1,1
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,3,0,0,1,1,0,0,0,22,0.0,0,0,0,1,1
0,0,0,1,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,22,0.0,0,0,0,1,1
0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,1,1,0,0,0,22,0.0,0,2,0,1,1
0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,0,0,0,0,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,0,0,-1,1,0,1,0,22,0.05263157894736842,0,1,0,1,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.047619047619047616,0,0,0,0,1
0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,1,1,0,0,0,22,0.0,0,2,0,1,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,0,0,0,0,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,1,1,0,0,0,22,0.0625,0,2,0,1,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,22,0.0,0,0,-1,0,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0.0,0,0,0,0,1
0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,-1,0,-1,0,0,22,0.0,2,0,-1,0,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,2,0,22,0.0,0,0,0,1,1
0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0.038461538461538464,0,0,0,0,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,22,0.0,0,0,0,1,1
0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,0,-1,0,-1,0,0,22,0.043478260869565216,1,0,-1,0,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,4,0,22,0.0,0,0,0,1,1
0,1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,0,0,0,0,3,0,1,1,0,0,0,22,0.041666666666666664,0,3,0,1,1
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,-1,0,-1,0,0,22,0.0,0,0,-1,0,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,-1,0,-1,4,0,22,0.07142857142857142,1,0,-1,0,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.0,0,0,0,0,1
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,22,0.0,1,0,-1,0,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0.05,0,0,0,0,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,0,0,0,0,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,2,1,1,0,0,0,0,1,1,0,0,0,22,0.09090909090909091,0,2,0,1,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,1,1,0,0,0,22,0.0,0,0,0,1,1
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,1,0,0,0,1,1,0,1,0,22,0.0,0,1,0,1,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,-1,0,-1,0,0,22,0.0,1,0,-1,0,1
0,0,0,1,4,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,-1,0,-1,3,0,22,0.03571428571428571,2,0,-1,0,1
0,0,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,1,1,0,0,0,22,0.037037037037037035,0,1,0,1,1
0,0,0,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2,0,1,0,0,2,0,1,1,0,0,0,22,0.0,0,1,0,1,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,1,1,0,0,0,21,0.047619047619047616,0,1,0,1,1
0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,21,0.0,1,0,-1,0,1
0,0,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,4,1,21,0.07692307692307693,0,1,0,1,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,0.07692307692307693,0,0,0,0,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.0,0,0,0,0,1
0,0,1,1,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,21,0.0625,0,0,0,0,1
0,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,2,0,0,0,1,1,0,2,0,21,0.0,0,0,0,1,1
1,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,5,2,21,0.0,0,0,0,0,1
0,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0.0,0,0,0,0,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,1,1,0,0,0,21,0.0,0,1,0,1,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,-1,0,-1,0,0,21,0.0,1,0,-1,0,1
0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,28,1,21,0.047619047619047616,0,1,0,1,1
0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,2,0,1,1,0,0,0,21,0.0,0,1,0,1,1
